doc_id,sent_id,sentence,token_count,char_count,rating,topic,topic_prob
3550,0,"Trotz Termin meistens eine Wartezeit von einer Stunde, unfreundliches Personal, falsche Testergebnisse die einem mitgeteilt werden, fehlende Informationen und bei mehrmaligen Wechsel der Anti-Babypille vom Arzt das Gefühl zu erhalten nervend zu sein.",33,250,5.0,-1,0.04753960302733411
5140,16,"Zur Sicherheit klopfte ich und das war gut so, da sich noch jemand anderes anzog...",15,83,5.0,-1,0.19473559637709925
2152,0,"ich war auch der Meinung,er ist nicht sonderlich interessiert.",9,62,6.0,-1,0.0073598865380350275
3617,0,Ich musste bisher (leider) öfters zu Dr.,7,40,2.0,8,0.18801522899372175
3975,0,"Trotz Termin mußte ich 1,5 Stunden warten - das richtig ärgerliche daran war aber das sämtliche Leute, welche ohne Termin kamen, vorrangig behandelt wurden.",24,156,3.0,-1,0.02485019491362693
1627,9,"Ich war am 26.09. eigentlich zur OP Besprechung terminiert, nach dem durchlesen der Bewertungen habe ich mich gefragt, ob Dr.",20,125,6.0,-1,0.015176069199406677
5321,0,... beginnend vom Erstkontakt bis zur Abschlussuntersuchung.,7,60,2.0,-1,0.012684909813779845
4504,1,"Wartezeiten sind sehr lang, es ist sehr hektisch und nur bedingt freundlich.",12,76,3.0,-1,0.013121897766045129
2054,4,"Hab vorher Dr Dolezil jnr als Arzt gehabt, aber innerhalb der Praxis gewechselt!",13,80,2.0,-1,0.016568314967909965
6702,4,"B Medikamenteneinahme, Beteubungsspritze usw, kommetierte man mit patzigen Antworten, sodas ich keinerlei Lust mehr hatte, die Magenspiegelung durchführen zu lassen.",20,165,6.0,4,0.34770208597451724
4506,1,Von Diagnose bis zur OP voll und ganz zufrieden.,9,48,1.0,11,1.0
7359,1,"Frau Alex tat es als 'Waschweiberhände' ab, wg Baby & wickeln + viel Hände waschen.",15,83,5.0,-1,0.09830605857611463
6333,3,"Ich bat um eine AU für 2 Tage, damit ich für einen Maschinenlehrgang am Mittwoch wieder fit bin.",18,96,6.0,-1,0.012195669461684199
321,0,"Ich komme aus Frankreich Mein Deutsch ist so so Dr Wirth hat Die Zeit genommen, alles sehr gut Zu erklaeren, dass ich mich gut mît der Wurzelbehanflung fuehle",28,158,1.0,-1,0.036643982500252206
5542,0,"Volles Wartezimmer, sehr netter Empfang - das sprach noch zunächst für einen guten Arzt.",14,88,6.0,-1,0.02072493244139587
2004,13,Manko: die Parkplätze sind zu eng und der Geldautomat nimmt seit Monaten (!) keine Scheine.,15,91,1.0,-1,0.10113409275659604
298,1,Linzbach ist sehr freundlich und kompetent.,6,43,2.0,3,1.0
21,5,Einzig positiv war die Freundlichkeit der Praxismitarbeiterinnen.,7,65,5.0,3,0.19570156036559572
2242,4,Diese Angestellte war sehr frech und unverschämt..,7,50,4.0,6,0.07102380096936821
6730,0,"Es werden so viele Patienten bestellt,dass sie dichtgedrängt auf dem Korridor stehen,die Luft ist schlecht und man fühlt sich unwohl.",20,133,6.0,-1,0.05393412192138483
621,4,Sie musste zwar etwas warten aber ihr wurde geholfen.,9,53,3.0,-1,0.02466438956415273
816,5,Eine Katastrophe ist die Erreichbarkeit der Praxis.,7,51,2.0,10,0.03643063420457648
6384,2,Leider eine Praxis die einen zwingt im Notfall eine überfüllte Notaufnahme auf zu suchen,14,88,3.0,-1,0.01225488931460956
2003,0,"Schneider ist ein sehr einfühlsamer und kompetenter Arzt, der sich für seine Patienten sehr viel Zeit nimmt.",17,108,1.0,2,0.5987559513680273
611,0,Ich kann nur die Behandlung bzw.,6,32,6.0,8,0.26058954630030473
3248,0,"Ich musste mir (mal wieder) einen neune Frauenarzt suchen, da in München bei manchen die Öffnungszeiten nicht wirklich Arbeitnehmerfreundlich sind und ganz viele überhaupt keine neuen Patientinnen mehr aufnehmen.",29,212,1.0,-1,0.04778325901357886
2981,1,Ich hatte bisher keinen besseren gehabt – und ich hatte einige (leider).,12,72,1.0,-1,0.06265139507860384
4108,1,Ohne Termin in die Praxis- könnte schlimme Ursachen haben-.,9,59,5.0,1,0.5943296289964601
7824,0,"Das einzige, was mich davon abhielt, den Arzt mit einer glatten 6 zu bewerten, ist die nette Sprechstundenhilfe.",18,112,5.0,-1,0.04730943906998165
6021,2,"Auf einen Termin kann man aber auch schon mal 5 Monate warten, man sollte sich also rechtzeitig darum kümmern...",19,112,1.0,40,0.25624154045849673
1904,1,"Die verordneten Medikamente haben sofort geholfen, da die rheumatische Erkrankung offensichtlich korrekt erkannt wurde.",14,119,2.0,33,0.11459645221356059
7209,0,Schiller interessieren die Schmerzen des Pat. gar nicht.,8,56,6.0,1,1.0
6003,4,"Ich werde nicht mehr hingehen, auch wenn es schade um die wirklich netten Arzthelferinnen ist, die dafür am allerwenigsten können.",20,130,4.0,-1,0.0513642511057709
2074,1,Meine Schmerzen sind immer noch da und deshalb kann ich nachts nicht richtig schlafen (immer wieder Schmerzen im rechten Knie).,20,127,4.0,-1,0.009768116780590906
4418,1,Nerdal ist sehr freundlich und hat sich viel Zeit für die Behandlung genommen.,13,78,1.0,2,0.22556049589263616
5089,4,Devens als auch das freundliche und scheinbar perfekt organisierte Team haben uns sehr überzeugt.,14,97,1.0,-1,0.011798863848026827
1954,3,Die einfachsten Umgangsformen wurden hier ignoriert.,6,52,6.0,-1,0.05243734954944321
1307,8,Unser neuer Kinderarzt hat das Problem der labiensynachie super toll und spielerisch mit meiner Tochter gemeistert und ihr Vertrauen gegenüber einem Arzt wieder aufgebaut.,24,171,5.0,-1,0.0123807223161095
1330,0,"mein kleiner ist jetzt 1jahr. wir waren letztes jahr 3mal bei frau dr. schmidt und haben 3mal eine falsche diagnose bekommen, geendet hat das ganze dann jedesmal mit notaufnahme u krankenhaus :( ich hoffe wir hatten einfach nur pech.",39,233,5.0,0,0.22285392359261647
5388,5,OP zu einer massiven Senkung von Blase und Darm geführt hat.,11,60,4.0,-1,0.12449253137046186
2098,1,"Klar das man dann Warten muss, kein Problem.",8,44,2.0,-1,0.08578992546815832
1823,0,Dr Meiners hat sich sehr viel Zeit für mein kaputtes Knie genommen und nach einer exakten Diagnose wurde das Knie operiert und ich bin seitdem beschwerdefrei und werde auch langfristig wieder Sport treiben können - davon war ich vorher weit entfernt..,41,251,1.0,-1,0.053909463851718915
4126,4,"Jetzt bin ich zum Glück bei einer neuen und sehr netten Ärztin und siehe da, meinem Baby geht es blendend!!!",20,108,5.0,-1,0.010599767291206938
7963,3,Die Befunde wurden nicht wirklich erklärt.,6,42,5.0,17,0.14140584698356265
323,9,"Auf meine Frage warum,bekam ich die Antwort,wenn ich Trombose bekäme könnte ich sterben.",13,88,5.0,0,0.3840083260737931
3337,5,Müssen sie wirklich im Zug auf dem Fußboden im Flur spielen?,11,60,2.0,-1,0.008010002416765619
948,4,Das Abschlussgespräch nach der Reha erfolgt zeitnah und auch wieder sehr ausführlich.,12,85,1.0,-1,0.008212207244433313
4725,2,Die Praxisorganisation lässt jedoch sehr zu wünschen übrig.,8,59,2.0,-1,0.025129521283577413
7331,7,"Ein Vertrauensverhältnis zwischen Arzt und Patient kann bei soviel Respektlosigkeit, Ruppigkeit und Kälte nicht entstehen.",15,122,5.0,-1,0.0653454729136574
2053,1,Jeder Patient benötigt individuelle Zeit und die nimmt sich Dr.,10,63,2.0,1,0.4801907604230431
1188,4,Das könnte mal aktualisiert werden.,5,35,3.0,-1,0.03127153944837109
7215,0,Bin seid vielen Jahren in der Praxis und war immer zufrieden.,11,61,2.0,27,0.33986852056414246
2636,0,Leider nimmt er sich nicht ausreichend Zeit.,7,44,4.0,2,0.666545296096234
2327,0,Habe nachdem ich freitagsvormittags angerufen habe noch am selben Tag einen Termin bekommen - zur Allergiediagnose.,16,115,1.0,-1,0.021789707095698177
7205,3,"Die Praxis ist sehr angenehm gestaltet und hochmodern ausgestattet, das Team immer ansprechbar und äußerst freundlich und zugänglich.",18,133,1.0,3,0.1142718152274113
5488,4,Durch meine Eigeninitiative (bin auch ohne Überweisung zu den Fachärzten gegangen) geht es mir wieder gut!,16,106,5.0,-1,0.023120548239346922
252,6,"Auch Naevi welche die letzten Male gescannt wurden, wurden dieses Mal nur angeschaut.",13,85,5.0,-1,0.06243695975966677
1795,1,Die Arzthelferinnen sind auch nicht immer sehr freundlich!,8,58,4.0,3,0.14512775875681416
7385,9,"Da meinte sie auf einmal ""oh, Ihr Wert ist ganz schön angestiegen, das könnte für Hashimoto sprechen"".",17,102,6.0,-1,0.10576693708017472
5629,1,Ich habe viele Hautärzte in Spandau angerufen aber ohne Erfolg.,10,63,2.0,-1,0.008150404921641749
1875,1,Somit auch keine allzu langen Wartezeiten.,6,42,2.0,-1,0.0727624204360388
5725,3,Meine Tochter( 9 Jahre ) ist seit dem 3.,9,40,6.0,1,0.6837378910095291
222,2,Ich kann diese Praxis nur weiterempfehlen.,6,42,1.0,9,0.6762658415055156
7416,1,Ich war bisher immer sehr zufrieden sowohl mit der Behandlung als auch mit dem netten Team.,16,91,5.0,11,0.09138904184789051
6969,9,"Desweiteren machte er einen gestressten und genervten Eindruck, er hatte keine Lust, sich mit mir - als Patient - auseinander zu setzen!",22,136,6.0,-1,0.0861717318681961
6963,1,Sie vergisst was sie bisher getan hat und wirkt teilweise überfordert.,11,70,6.0,6,0.3527960257788742
7067,2,"Ohne mich zu kennen wollte er mir tatsächlich klarmachen, dass ich meine von einem Psychologen verschriebenen Medikamenten nicht nehmen brauche.",20,144,6.0,-1,0.022619725766310644
4743,11,"Bei der Blutabnahme für die Laboruntersuchung ist mir zu wenig Blut abgenommen worden, so dass ich dafür noch einmal dort hin musste.",22,133,4.0,-1,0.050901956096688586
5797,7,"Woher kommen meine Schmerzen?, welche Therapiemoeglichkeiten gibt es?",8,69,4.0,-1,0.025852723350278026
4537,0,Ich hab es gar nicht bis zu Frau Doktor geschafft.,10,50,5.0,28,0.20755708887329813
3842,2,Ich wurde Mittwoch zu Fäden ziehen zwischen 15 und 17 Uhr vom Arzt bestellt.,14,76,2.0,37,1.0
3612,2,"Mein Versuch, während der Untersuchung zu erklären was mit meiner Tochter los ist, wurde von Ihr ignoriert bzw. ist Sie mir mehrmals ins Wort gefallen.",25,151,5.0,0,0.1871782646227032
3681,2,"Phielepeit von meinem Zahnarzt, der sein Know-how, welches er an Zahnärzte weitergibt, sehr schätzt.",14,100,1.0,-1,0.019017268270794477
2073,0,War früher zufrieden aber inzwischen nicht mehr.,7,48,3.0,-1,0.011689145000778771
2705,0,Nach der ersten Behandlung fand ich die Ärztin noch freundlich und nett und fand mich dort gut aufgehoben.,18,106,3.0,2,0.02938364495781967
6897,5,Warum ich eine Schilddrüsenunterfunktion habe konnte er mir nicht beantworten und ich glaube es war ihm auch egal.,18,114,5.0,-1,0.041105116742431565
5022,2,"Unfreundliche Schwester, die wohl die Ärztin angesteckt hat.",8,60,4.0,28,1.0
283,0,Bin seit Jahren Patient .,5,25,1.0,21,0.1856950018900073
5438,5,Wie kann es möglich sein das ich nach 4 Stunden immernoch da sitze und ca.,15,74,3.0,-1,0.04284932854697422
3137,2,Allerdings sind seine beiden Sprechstundenhilfen wirklich eine Nummer für sich.,10,79,2.0,-1,0.0463316495812306
4638,2,Mindestens 1 Stunde Warten ist normal.,6,38,2.0,7,0.4733616930284148
2088,4,"Die OP sollte 350,- € kosten und nochmal 150,- für eine Anästhesie.",12,67,3.0,-1,0.06694408236119037
1188,2,"Teilweise war das Budget auch schon erschöpft, um Krankengymnastik zu verschreiben.",11,83,3.0,-1,0.04486942596363546
5552,2,Jedoch schnarcht er nicht und hat sonst keine„Anzeichen“.,8,57,2.0,1,0.6369418410563603
7858,4,Keine Interesse für die Schmerzen und des gleichen.,8,51,6.0,1,0.6374457976124003
4517,2,Antworten erhielt man nur auf Nachfragen.,6,41,5.0,-1,0.05266628506466437
7680,3,"Lässt mich mit Termin bis zu 1,5 Stunden auf dem Behandlungsstuhl auf sich warten.",14,82,5.0,-1,0.07619689362110822
4870,1,"Wurde sehr gründlich untersucht, Blutdruck inklusive,Das kenne ich von anderen Ärzten nicht.",12,92,2.0,-1,0.008464064885682118
5423,3,"Aber es hilft niemandem, ein mal in 2 Monaten eine viertel Stunde rede Zeit nach 60 min Wartezeit zu haben um danach nichtmal viel schlauer zu sein.",27,148,4.0,-1,0.02220828767762786
6932,0,In dieser Praxis bekam ich mit einem akuten Problem relativ kurzfristig einen Termin.,13,85,5.0,-1,0.11584448989355549
6380,1,"Das Wartezimmer , wie auch die Behandlungsräume sind äußerst sauber und gepflegt.",12,81,1.0,-1,0.05619894677288187
6092,2,Null Empathie gegenüber der Patienten.,5,38,6.0,1,0.3391485336245228
5359,1,Dabei hatte sie bisher noch keinen Einblick in meine Krankenakte und auch kein Blut abgenommen.,15,95,6.0,-1,0.1085977517120503
3747,4,"Sax hinzugezogen, um noch eine weitere ""Meinung"" einzuholen.",8,60,1.0,-1,0.18368672376782097
7510,1,Einen Termin über Telefon zu bekommen ist unmöglich.,8,52,4.0,-1,0.04471869291904622
2111,5,"Ich wurde am Telefon fast ausgelacht und mir wurde gesagt, die Akutsprechstunde wäre vorbei.",14,92,3.0,-1,0.0366974454396971
4797,0,Dietrich hat mich vor einer Wurzelbehandlung bewahrt und mir sehr kompetent Karies entfernt und eine Füllung gemacht.,17,117,1.0,-1,0.021061936409569097
6806,0,"Rump hatte wenig Interesse sich mit meinem Problem zu beschäftigen, kurz und schmerzlos.",13,88,5.0,-1,0.019121640467851635
2254,0,"Zusammenfassend habe ich bei mehrmaligen Besuchen unzählige Stunden damit verbracht, diese Praxis telefonisch zu erreichen.",15,123,3.0,-1,0.05427058612937952
1094,4,Seine Arzthelferinnen sind ebenfalls sehr kompetent und freundlich.,8,67,2.0,3,0.1784377248858877
683,0,Meine Erfahrung mit diesem Arzt war extrem negativ.,8,51,5.0,-1,0.007369343791434731
6212,1,Wir haben nicht mal zehn Minuten gewartet bis wir dran waren.,11,61,1.0,-1,0.07488984028219935
806,2,Ich bin enttäuscht von solchen Untersuchungsmethoden.,6,53,6.0,-1,0.04548180108599263
2850,0,Ich fühle mich sehr gut aufgehoben bei Frau Korus.,9,50,2.0,5,0.30020323597684956
2935,0,Ärztin top Sprechstundenhilfe flop unfreundlich und Indiskret und unflexibel Lange Wartezeiten auf Termin und in der Praxis Selten so unverschämte Sprechstundenhilfe erlebt,22,172,2.0,-1,0.016909777203360857
5552,4,"Eine Zweitmeinung sagte kein Nasenspray,sondern Meersalz!wäre sonst zu kam!",9,75,2.0,-1,0.09118262687328293
3484,5,Grüner und scheue es jedes Mal mir einen Termin geben zu lassen (oder auch nicht).,15,82,2.0,-1,0.028020195260389708
7711,3,"Die Behandlungszeit ist auf 5 minuten getaktet, was im Grenzfall dann dazu führt, dass einem gesagt wird, dass das persönliche Anliegen jetzt nicht besprochen werden kann weil dafür keine Zeit sei.",31,197,3.0,0,0.28125392429334106
6099,9,Habe mir schnell einen anderen Arzt gesucht.,7,44,4.0,32,1.0
6383,0,Auch die Sprechstundenhilfe Ist super toll und man fühlt sich immer Gut aufgehoben !!!,14,86,1.0,-1,0.01153005895677271
6076,1,Ich muss mit den Schmerzen leben und immer mal wieder eine Tablette nehmen.,13,75,4.0,28,1.0
6574,0,Leider habe ich im Vorfeld nicht auf die schlechten Erfahrungen von div.,12,72,6.0,-1,0.013482198196790645
5450,4,Sie hat mir auch öfters schon ins Ohr gepfifen bei den Tests auch so hört man es .,18,82,1.0,-1,0.1387361528314859
1174,0,"Nach dem seine Helferin, bei professioneller Zahnreinigung mir eine Füllung ""rausgesäubert"" hat, hat er mich wortwörtlich , wie den letzten Dreck behandelt, obwohl ich mich gar nicht beschwert hatte.",29,199,4.0,-1,0.09502906766971635
2414,8,So muss man sich nicht behandeln lassen.,7,40,4.0,25,0.12340786921126644
4296,0,Fritzlar erwartet aber es kam ein anderer Arzt der Praxis da dieser nicht mehr da war.,16,86,1.0,-1,0.09221038166102635
7995,7,"Denn Zahnschmerzen sind schrecklich! ""Schrecklich"" ist der Besuch bei Dr.",10,73,1.0,-1,0.13178807136319
1166,0,"Terminlich einwandfrei und ohne Wartezeit, wurde ich stets best organisiert und fachlich vertrauenswürdig behandelt.",14,116,1.0,-1,0.049801407899748414
4130,0,Schmidt hat das Problem des schlimmen Fußes meiner Mutter nach 10 Sekunden diagnostiziert und dann noch einmal durch ein MRT bestätigen lassen und Recht behalten.,25,162,2.0,23,0.15584833803626197
3734,6,Terminchaos und keine Rücksprache seitens der Ärztin.,7,53,5.0,-1,0.01344386452272145
1892,4,"Ich erfuhr daher nicht, ob ich nun eine Mandel- oder Kehlkopfentzündung habe.",12,77,4.0,4,0.22956446138814054
2059,0,Geht man nicht mit hilfesuchenden Patienten um.,7,47,6.0,-1,0.03378693583555667
4913,1,"Bin alleine im Ruheraum wach geworden und wusste nicht, ob der Eingriff schon gelaufen ist.",15,91,4.0,0,0.12968047595206617
5998,1,Mehrere Orthopäden konnten mir nicht weiterhelfen.,6,50,1.0,17,0.23241392045067008
1515,1,War auch gut so: Meine Zyste war minimal rupuriert und musste entfernt werden.,13,78,1.0,-1,0.04506398906371871
1692,4,"Nach dem ich aus der Praxis raus war, kam bei mir ein kommisches Gefühl auf.",15,76,5.0,-1,0.01906020086700856
3821,1,"Völlig gestohlene Lebenszeit, denn nachdem Dr.",6,46,4.0,1,0.7269670839573705
7717,2,"Manz ist einer der Ärzte , wo meine Mutter gesagt hätte : das ist ein Netter .",17,78,1.0,-1,0.03395839211597637
6904,8,Vertrauen zu diesem Zahnarzt natürlich weg.,6,43,6.0,-1,0.007098754727129275
174,6,Nachdem der Termin vereinbart wurde bin ich also zu Dr.,10,55,1.0,-1,0.062154489759459225
4065,0,Stefaniak nimmt sich Zeit für seine Kassenpatienten.,7,52,1.0,2,0.25607036436860436
7047,5,"KK ist kulant und zahlte bis auf 60€ alles, mein Vertrauen ist aber weg.",14,72,3.0,-1,0.10138654772778807
6672,0,Seit einigen Jahren mit chronischen Rückenbeschwerden bei Dr.,8,61,2.0,1,1.0
7106,16,Schlegel unter enormen Zeitdruck steht.,5,39,6.0,-1,0.038222396418510475
596,1,Breier in Behandlung mit einer Klammer zur Optimierung der Kieferausrichtung.,10,77,4.0,-1,0.18956264942927673
629,3,Dafür ist er aber trotzdem stets freundlich und versucht auch Anfangs immer die Atmosphäre durch ein paar Scherze oder einer Erkundigung nach dem Wohlergehen zu lockern (gerade für Angstpatienten vermutlich gut).,31,212,2.0,-1,0.0897738635801763
4565,1,"Mein Problem mit der Halswirbelsäule (Atlasfehlstellung) hat er nicht erkannt, obwohl es deutliche Anzeichen gab.",15,113,4.0,-1,0.11614952585234792
6709,5,Ledermann kam und erklärte mir wirklich jeden Schritt in Ihrer ruhigen Art was mir sehr die Aufregung nahm.,18,107,1.0,-1,0.059366172545804466
1597,1,Habe zwei Termine gehabt - beide Male war das der Fall - für mich inakzeptabel auch als Kassenpatient.,18,102,2.0,-1,0.009852162028188076
2878,2,Vielleicht habe ich die werte Frau nur am falschen Tag erwischt.,11,64,5.0,-1,0.11374757612852099
7559,0,Dieser Arzt weckt bei mir kein Vertrauen.,7,41,5.0,-1,0.05669730295879216
2947,10,Aber da kann die Ärztin noch so nett sein.,9,42,1.0,1,1.0
6369,2,Die Ärztin ist sehr freundlich.,5,31,3.0,3,0.2779848751267993
2974,1,Es wird mit meinem Zigarettenkonsum begründet.,6,46,5.0,-1,0.08734276175351745
410,8,Danach verabschiedete ich mich und ging.,6,40,4.0,-1,0.10330841893906867
5561,2,"Keine Probeentnahme, kein genaues ansehen, untersuchen.",6,55,6.0,-1,0.03155938794679137
